chr	start	end	peak	int_effect	int_qval	SocvSol	priority_gene	fly_protein	fly_Name	fly_Symbol	all_genes	fly_protein_all	fly_Name_all	fly_Symbol_all
LALB_chr_3	17521819	17523251	LALB_chr_3,Parent=peak21934	0.765123035	0.03586571	solitary	LALB_v3.1_02772	NP_477024.1	inscuteable	insc	LALB_v3.1_02771,LALB_v3.1_02772	NP_647846.2,NP_477024.1	uncharacterized protein, isoform B,inscuteable	CG14985,insc
LALB_chr_3	17528958	17530378	LALB_chr_3,Parent=peak21935	-0.82331541	0.011317378	social	LALB_v3.1_02772,LALB_v3.1_02773	NP_477024.1,NP_572495.1	inscuteable,Chromatin assembly factor 1, p180 subunit	insc,Caf1-180	LALB_v3.1_02772,LALB_v3.1_02773	NP_477024.1,NP_572495.1	inscuteable,Chromatin assembly factor 1, p180 subunit	insc,Caf1-180
LALB_chr_3	17736254	17737409	LALB_chr_3,Parent=peak21960	0.772899913	0.034625419	solitary	LALB_v3.1_02775	NP_727938.1	disco-related	disco-r	LALB_v3.1_02775	NP_727938.1	disco-related	disco-r
LALB_chr_3	17937179	17939602	LALB_chr_3,Parent=peak21985	0.684834875	0.032892271	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_3	18079471	18080361	LALB_chr_3,Parent=peak22005	-0.868372092	0.030267576	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_3	18225411	18226358	LALB_chr_3,Parent=peak22023	0.44247568	0.037696733	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_3	18399516	18400391	LALB_chr_3,Parent=peak22035	-0.849928083	0.019892552	social	LALB_v3.1_02786	NA	NA	NA	LALB_v3.1_02786	NA	NA	NA
LALB_chr_3	18428214	18429808	LALB_chr_3,Parent=peak22038	-0.678877029	0.011889497	social	LALB_v3.1_02788	NP_524054.1	Syntaxin 13	Syx13	LALB_v3.1_02787,LALB_v3.1_02788,LALB_v3.1_02789	NP_524054.1,NP_996142.1	Syntaxin 13,uncharacterized protein, isoform B	Syx13,CG43980
LALB_chr_3	18749808	18750942	LALB_chr_3,Parent=peak22070	-0.866836226	0.004691211	social	LALB_v3.1_02807	NA	NA	NA	LALB_v3.1_02807	NA	NA	NA
LALB_chr_3	19284622	19286016	LALB_chr_3,Parent=peak22116	0.729063831	0.039502008	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_3	19639874	19642093	LALB_chr_3,Parent=peak22155	-0.671558378	0.041351026	social	LALB_v3.1_02857	NP_608341.1	uncharacterized protein, isoform A	CG14223	LALB_v3.1_02857	NP_608341.1	uncharacterized protein, isoform A	CG14223
LALB_chr_3	19870886	19871703	LALB_chr_3,Parent=peak22205	0.961182038	0.032760904	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_3	19900778	19902471	LALB_chr_3,Parent=peak22213	0.754907128	0.021490246	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_3	19985780	19986847	LALB_chr_3,Parent=peak22227	-0.891223167	0.043043246	social	LALB_v3.1_02874	NA	NA	NA	LALB_v3.1_02874	NA	NA	NA
LALB_chr_3	20339824	20341245	LALB_chr_3,Parent=peak22256	NA	NA	not_tested	LALB_v3.1_02878	NP_727781.1	defective proboscis extension response 8	dpr8	LALB_v3.1_02878	NP_727781.1	defective proboscis extension response 8	dpr8
LALB_chr_3	20374609	20376962	LALB_chr_3,Parent=peak22257	-0.937433733	0.035864313	social	LALB_v3.1_02878	NP_727781.1	defective proboscis extension response 8	dpr8	LALB_v3.1_02878	NP_727781.1	defective proboscis extension response 8	dpr8
LALB_chr_3	20413190	20414284	LALB_chr_3,Parent=peak22263	0.767825844	0.01348219	solitary	LALB_v3.1_02878	NP_727781.1	defective proboscis extension response 8	dpr8	LALB_v3.1_02878	NP_727781.1	defective proboscis extension response 8	dpr8
LALB_chr_3	20433990	20436038	LALB_chr_3,Parent=peak22266	0.544774731	0.022137556	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_3	21490299	21491327	LALB_chr_3,Parent=peak22344	-0.895019433	0.032007984	social	LALB_v3.1_02948	NA	NA	NA	LALB_v3.1_02948	NA	NA	NA
LALB_chr_3	21732421	21734236	LALB_chr_3,Parent=peak22367	1.750681596	0.000320963	solitary	LALB_v3.1_02953	NA	NA	NA	LALB_v3.1_02953	NA	NA	NA
LALB_chr_3	22485535	22486412	LALB_chr_3,Parent=peak22447	-0.618508524	0.04748172	social	LALB_v3.1_02962	NA	NA	NA	LALB_v3.1_02962	NA	NA	NA
LALB_chr_3	22560623	22561511	LALB_chr_3,Parent=peak22449	-1.137000043	0.044425374	social	LALB_v3.1_02969	NP_477140.1	dissatisfaction	dsf	LALB_v3.1_02969	NP_477140.1	dissatisfaction	dsf
LALB_chr_3	22582290	22583013	LALB_chr_3,Parent=peak22455	-0.505319307	0.04910372	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_3	22664467	22668038	LALB_chr_3,Parent=peak22464	0.908076916	0.002894633	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_3	22791274	22791899	LALB_chr_3,Parent=peak22474	1.092020395	0.026187158	solitary	LALB_v3.1_02978	NP_611675.2	uncharacterized protein	CG4752	LALB_v3.1_02978,LALB_v3.1_02977	NP_611675.2,NP_611906.1	uncharacterized protein,Fatty acid transport protein 3	CG4752,Fatp3
LALB_chr_3	23003800	23004939	LALB_chr_3,Parent=peak22487	-1.047506026	0.01186494	social	LALB_v3.1_02980	NA	NA	NA	LALB_v3.1_02980	NA	NA	NA
LALB_chr_3	23021532	23022512	LALB_chr_3,Parent=peak22491	0.562656984	0.042689811	solitary	LALB_v3.1_02980	NA	NA	NA	LALB_v3.1_02980	NA	NA	NA
LALB_chr_3	23027706	23028711	LALB_chr_3,Parent=peak22492	-0.764997714	0.02093308	social	LALB_v3.1_02980	NA	NA	NA	LALB_v3.1_02980	NA	NA	NA
LALB_chr_3	23293074	23294397	LALB_chr_3,Parent=peak22516	0.630511174	0.031859043	solitary	LALB_v3.1_02983	NP_609156.1	uncharacterized protein, isoform A	CG14535	LALB_v3.1_02983	NP_609156.1	uncharacterized protein, isoform A	CG14535
LALB_chr_3	23653121	23655351	LALB_chr_3,Parent=peak22558	-1.300882293	1.34E-05	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_3	24595901	24598674	LALB_chr_3,Parent=peak22655	0.516075532	0.037337364	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_3	24993272	24994654	LALB_chr_3,Parent=peak22689	1.018380883	0.001060581	solitary	LALB_v3.1_03026	NA	NA	NA	LALB_v3.1_03026	NA	NA	NA
LALB_chr_3	25130641	25131198	LALB_chr_3,Parent=peak22706	-0.765264042	0.024945157	social	LALB_v3.1_03033	NA	NA	NA	LALB_v3.1_03032,LALB_v3.1_03033	NA	NA	NA
LALB_chr_3	25632515	25633570	LALB_chr_3,Parent=peak22758	1.258531084	6.86E-05	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_3	26622721	26624087	LALB_chr_3,Parent=peak22866	0.592171134	0.01348219	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_3	28689847	28690445	LALB_chr_3,Parent=peak22970	0.490704858	0.044436671	solitary	LALB_v3.1_03086	NA	NA	NA	LALB_v3.1_03086	NA	NA	NA
LALB_chr_3	29224700	29226955	LALB_chr_3,Parent=peak23023	-0.609598054	0.033830529	social	LALB_v3.1_03101	NA	NA	NA	LALB_v3.1_03101	NA	NA	NA
LALB_chr_3	30258827	30261197	LALB_chr_3,Parent=peak23081	0.513073683	0.014834752	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_3	30485829	30487175	LALB_chr_3,Parent=peak23086	0.373163256	0.033981509	solitary	LALB_v3.1_03115,LALB_v3.1_03116	NA	NA	NA	LALB_v3.1_03113,LALB_v3.1_03115,LALB_v3.1_03116,LALB_v3.1_03114	NA	NA	NA
LALB_chr_4	382747	383644	LALB_chr_4,Parent=peak23119	1.107507017	0.032162006	solitary	LALB_v3.1_03151	NA	NA	NA	LALB_v3.1_03151	NA	NA	NA
LALB_chr_4	430297	430983	LALB_chr_4,Parent=peak23121	-0.875113916	0.041351026	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_4	790134	792074	LALB_chr_4,Parent=peak23155	-0.714789539	0.014924291	social	LALB_v3.1_03164	NA	NA	NA	LALB_v3.1_03164	NA	NA	NA
LALB_chr_4	813831	815507	LALB_chr_4,Parent=peak23160	-0.638100136	0.040102194	social	LALB_v3.1_03164	NA	NA	NA	LALB_v3.1_03164	NA	NA	NA
LALB_chr_4	878420	879462	LALB_chr_4,Parent=peak23171	0.534563686	0.037153136	solitary	LALB_v3.1_03168	NP_611036.2	Stac-like	Stacl	LALB_v3.1_03168	NP_611036.2	Stac-like	Stacl
LALB_chr_4	1001841	1002809	LALB_chr_4,Parent=peak23187	-1.125336646	0.01369119	social	LALB_v3.1_03178,LALB_v3.1_03179	NP_610399.1	beta-1,3-Galactosyltransferase II	beta3GalTII	LALB_v3.1_03178,LALB_v3.1_03179,LALB_v3.1_03174,LALB_v3.1_03175,LALB_v3.1_03176,LALB_v3.1_03177,LALB_v3.1_03180	NP_610399.1,NP_651323.3,NP_728903.1,NP_573005.1,NP_611046.2	beta-1,3-Galactosyltransferase II,baiser,uncharacterized protein,Ribosomal protein L37-1,eukaryotic translation initiation factor 2B subunit gamma	beta3GalTII,bai,CG32263,RpL37-1,eIF2Bgamma
LALB_chr_4	1010411	1011871	LALB_chr_4,Parent=peak23188	-1.972555174	6.19E-07	social	LALB_v3.1_03179	NP_610399.1	beta-1,3-Galactosyltransferase II	beta3GalTII	LALB_v3.1_03175,LALB_v3.1_03176,LALB_v3.1_03177,LALB_v3.1_03181,LALB_v3.1_03182,LALB_v3.1_03174,LALB_v3.1_03178,LALB_v3.1_03179,LALB_v3.1_03180	NP_728903.1,NP_573005.1,NP_611046.2,NP_647813.1,NP_476788.1,NP_651323.3,NP_610399.1	uncharacterized protein,Ribosomal protein L37-1,eukaryotic translation initiation factor 2B subunit gamma,uncharacterized protein, isoform A,black,baiser,beta-1,3-Galactosyltransferase II	CG32263,RpL37-1,eIF2Bgamma,CG12012,b,bai,beta3GalTII
LALB_chr_4	1429842	1430691	LALB_chr_4,Parent=peak23226	-1.528306531	0.003688713	social	LALB_v3.1_03214,LALB_v3.1_03215	NP_647859.1	Activated Cdc42 kinase	Ack	LALB_v3.1_03214,LALB_v3.1_03215	NP_647859.1	Activated Cdc42 kinase	Ack
LALB_chr_4	2629376	2630214	LALB_chr_4,Parent=peak23363	-1.113716146	0.029565897	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_4	2783078	2783961	LALB_chr_4,Parent=peak23383	-0.708073825	0.035350395	social	LALB_v3.1_03239	NA	NA	NA	LALB_v3.1_03238,LALB_v3.1_03239	NA	NA	NA
LALB_chr_4	2911503	2913219	LALB_chr_4,Parent=peak23400	1.013264201	0.009203292	solitary	LALB_v3.1_03255	NP_649696.1	uncharacterized protein, isoform A	CG31248	LALB_v3.1_03253,LALB_v3.1_03255,LALB_v3.1_03256,LALB_v3.1_03254	NP_649696.1	uncharacterized protein, isoform A	CG31248
LALB_chr_4	2988060	2989574	LALB_chr_4,Parent=peak23409	0.704285624	0.006374574	solitary	LALB_v3.1_03258	NA	NA	NA	LALB_v3.1_03258	NA	NA	NA
LALB_chr_4	3288192	3289422	LALB_chr_4,Parent=peak23438	0.61943036	0.034625419	solitary	LALB_v3.1_03288	NA	NA	NA	LALB_v3.1_03287,LALB_v3.1_03288	NP_608521.1	uncharacterized protein	CG13690
LALB_chr_4	3374121	3376612	LALB_chr_4,Parent=peak23447	0.447945016	0.016567759	solitary	LALB_v3.1_03293	NP_609496.1	uncharacterized protein	CG6287	LALB_v3.1_03291,LALB_v3.1_03293,LALB_v3.1_03292,LALB_v3.1_03294	NP_573315.1,NP_609496.1,NP_608962.3	Houki,uncharacterized protein,Trissin receptor	Hou,CG6287,TrissinR
LALB_chr_4	3859060	3860688	LALB_chr_4,Parent=peak23531	-0.820865552	0.018854918	social	LALB_v3.1_03306,LALB_v3.1_03307	NP_733060.1	Phosphatidylinositol glycan anchor biosynthesis class S	PIG-S	LALB_v3.1_03306,LALB_v3.1_03307,LALB_v3.1_03308,LALB_v3.1_03309	NP_733060.1,NP_524789.2	Phosphatidylinositol glycan anchor biosynthesis class S,raw, isoform B	PIG-S,raw
LALB_chr_4	4185508	4187238	LALB_chr_4,Parent=peak23588	0.568474236	0.034952575	solitary	LALB_v3.1_03319	NP_609711.1	lethal (2) 34Fd	l(2)34Fd	LALB_v3.1_03318,LALB_v3.1_03319,LALB_v3.1_03320	NP_611741.1,NP_609711.1	Gustatory receptor-like Holozoa,lethal (2) 34Fd	GrlHz,l(2)34Fd
LALB_chr_4	4220912	4221825	LALB_chr_4,Parent=peak23594	-1.202210224	0.003388082	social	LALB_v3.1_03321	NA	NA	NA	LALB_v3.1_03321	NA	NA	NA
LALB_chr_4	4592769	4593622	LALB_chr_4,Parent=peak23659	0.951798148	0.005970838	solitary	LALB_v3.1_03364	NA	NA	NA	LALB_v3.1_03365,LALB_v3.1_03364	NP_650477.1	Aldehyde oxidase 3	AOX3
LALB_chr_4	4644760	4646601	LALB_chr_4,Parent=peak23672	0.90872042	0.000378194	solitary	LALB_v3.1_03366	NA	NA	NA	LALB_v3.1_03366	NA	NA	NA
LALB_chr_4	4741571	4742656	LALB_chr_4,Parent=peak23691	-0.852119386	0.006816203	social	LALB_v3.1_03372	NA	NA	NA	LALB_v3.1_03372	NA	NA	NA
LALB_chr_4	4817062	4823512	LALB_chr_4,Parent=peak23707	0.648814348	0.006923402	solitary	LALB_v3.1_03378	NP_572648.1	stuxnet	stx	LALB_v3.1_03377,LALB_v3.1_03379,LALB_v3.1_03378	NP_608354.1,NP_609933.1,NP_572648.1	ATP binding cassette subfamily D member 3,mind bomb 2,stuxnet	Abcd3,mib2,stx
LALB_chr_4	4941336	4942413	LALB_chr_4,Parent=peak23730	0.783374621	0.009107504	solitary	LALB_v3.1_03388	NP_610478.1	DNA fragmentation factor-related protein 2	Drep2	LALB_v3.1_03388,LALB_v3.1_03389,LALB_v3.1_03391,LALB_v3.1_03392,LALB_v3.1_03390	NP_610478.1,NP_572712.1	DNA fragmentation factor-related protein 2,PTIP associated 1	Drep2,Pa1
LALB_chr_4	4953048	4954582	LALB_chr_4,Parent=peak23732	0.685663908	0.024347083	solitary	LALB_v3.1_03393	NA	NA	NA	LALB_v3.1_03390,LALB_v3.1_03393,LALB_v3.1_03395,LALB_v3.1_03389,LALB_v3.1_03391,LALB_v3.1_03392,LALB_v3.1_03394,LALB_v3.1_03396	NP_572712.1,NP_610445.1	PTIP associated 1,uncharacterized protein, isoform A	Pa1,CG8197
LALB_chr_4	5396216	5397003	LALB_chr_4,Parent=peak23791	-0.726887924	0.024169327	social	LALB_v3.1_03445	NP_728565.1	bric a brac 1	bab1	LALB_v3.1_03444,LALB_v3.1_03445	NP_572550.2,NP_728565.1	ric8a, isoform A,bric a brac 1	ric8a,bab1
LALB_chr_4	5764426	5765571	LALB_chr_4,Parent=peak23829	-0.679799818	0.040285135	social	LALB_v3.1_03500	NA	NA	NA	LALB_v3.1_03499,LALB_v3.1_03500,LALB_v3.1_03501,LALB_v3.1_03498	NP_649582.1	Decapping enzyme, scavenger	Dcps
LALB_chr_4	6050559	6052154	LALB_chr_4,Parent=peak23848	-0.705014694	0.017442917	social	LALB_v3.1_03505	NP_788450.1	stem cell tumor	stet	LALB_v3.1_03505	NP_788450.1	stem cell tumor	stet
LALB_chr_4	6274619	6275527	LALB_chr_4,Parent=peak23868	0.740019894	0.02093308	solitary	LALB_v3.1_03508	NP_001097279.2	uncharacterized protein	CG13185	,LALB_v3.1_03508	NP_001097279.2	uncharacterized protein	CG13185
LALB_chr_4	6546669	6547347	LALB_chr_4,Parent=peak23893	-0.945842586	0.004705768	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_4	6740249	6740861	LALB_chr_4,Parent=peak23908	-1.027643096	0.029137881	social	LALB_v3.1_03521	NA	NA	NA	LALB_v3.1_03521	NA	NA	NA
LALB_chr_4	6842063	6843773	LALB_chr_4,Parent=peak23924	0.764130172	0.017287722	solitary	LALB_v3.1_03535	NP_651296.1	uncharacterized protein	CG7006	LALB_v3.1_03535,LALB_v3.1_03534	NP_651296.1,NP_611967.1	uncharacterized protein,Tyrosyl-tRNA synthetase, mitochondrial	CG7006,TyrRS-m
LALB_chr_4	7163249	7164456	LALB_chr_4,Parent=peak23950	-0.561497873	0.027958404	social	LALB_v3.1_03572	NP_572685.2	uncharacterized protein	CG11122	LALB_v3.1_03572	NP_572685.2	uncharacterized protein	CG11122
LALB_chr_4	7310116	7310752	LALB_chr_4,Parent=peak23962	-0.613767702	0.026587584	social	LALB_v3.1_03581,LALB_v3.1_03582,LALB_v3.1_03583	NP_609675.2,NP_647700.2	Secretory 71,Outer segment 2	Sec71,Oseg2	LALB_v3.1_03581,LALB_v3.1_03582,LALB_v3.1_03583	NP_609675.2,NP_647700.2	Secretory 71,Outer segment 2	Sec71,Oseg2
LALB_chr_4	7332770	7334356	LALB_chr_4,Parent=peak23964	0.75172837	0.017442917	solitary	LALB_v3.1_03583	NA	NA	NA	LALB_v3.1_03583,LALB_v3.1_03584,LALB_v3.1_03585	NP_651794.2	Osiris 23	Osi23
LALB_chr_4	7481888	7483484	LALB_chr_4,Parent=peak23980	1.025594544	0.00658385	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_4	7641203	7642043	LALB_chr_4,Parent=peak24000	-1.010637111	0.01462425	social	LALB_v3.1_03603	NA	NA	NA	LALB_v3.1_03603	NA	NA	NA
LALB_chr_4	8359374	8360865	LALB_chr_4,Parent=peak24052	1.29170975	0.00311694	solitary	LALB_v3.1_03612	NP_523919.1	masquerade	mas	LALB_v3.1_03612	NP_523919.1	masquerade	mas
LALB_chr_4	8781841	8782957	LALB_chr_4,Parent=peak24078	0.912091313	0.007973638	solitary	LALB_v3.1_03640	NP_648662.1	uncharacterized protein	CG10710	LALB_v3.1_03640	NP_648662.1	uncharacterized protein	CG10710
LALB_chr_4	8842496	8843140	LALB_chr_4,Parent=peak24082	-0.903484626	0.029494339	social	LALB_v3.1_03641	NA	NA	NA	LALB_v3.1_03641	NA	NA	NA
LALB_chr_4	9296842	9298473	LALB_chr_4,Parent=peak24114	0.645424904	0.015134807	solitary	LALB_v3.1_03650,LALB_v3.1_03651	NA	NA	NA	LALB_v3.1_03650,LALB_v3.1_03651	NA	NA	NA
LALB_chr_4	9583101	9584360	LALB_chr_4,Parent=peak24138	-0.566332208	0.030679107	social	LALB_v3.1_03659	NA	NA	NA	LALB_v3.1_03659,LALB_v3.1_03661,LALB_v3.1_03660	NP_609418.1,NP_649876.1	Lipase 4,ATPase H+ transporting accessory protein 2	Lip4,ATP6AP2
LALB_chr_4	9748469	9749767	LALB_chr_4,Parent=peak24151	-0.949530244	0.011917067	social	LALB_v3.1_03675	NA	NA	NA	LALB_v3.1_03676,LALB_v3.1_03675	NP_610777.1	Cuticular protein 49Ah	Cpr49Ah
LALB_chr_4	9766496	9767064	LALB_chr_4,Parent=peak24152	-1.096527327	0.033934383	social	LALB_v3.1_03677	NP_647853.1	uncharacterized protein	CG1136	LALB_v3.1_03676,LALB_v3.1_03677	NP_610777.1,NP_647853.1	Cuticular protein 49Ah,uncharacterized protein	Cpr49Ah,CG1136
LALB_chr_4	10340810	10341686	LALB_chr_4,Parent=peak24191	-0.820150605	0.046621454	social	LALB_v3.1_03679	NP_523731.2	teiresias	tei	LALB_v3.1_03679	NP_523731.2	teiresias	tei
LALB_chr_4	10460783	10461413	LALB_chr_4,Parent=peak24201	-1.003381241	0.043625215	social	LALB_v3.1_03679	NP_523731.2	teiresias	tei	LALB_v3.1_03679	NP_523731.2	teiresias	tei
LALB_chr_4	10868891	10870036	LALB_chr_4,Parent=peak24225	-0.611796009	0.024858825	social	LALB_v3.1_03695	NA	NA	NA	LALB_v3.1_03695	NA	NA	NA
LALB_chr_4	11624710	11625911	LALB_chr_4,Parent=peak24277	0.832735286	0.035380973	solitary	LALB_v3.1_03740	NA	NA	NA	LALB_v3.1_03740,LALB_v3.1_03739,LALB_v3.1_03741,LALB_v3.1_03738	NP_647838.1,NP_650067.1	uncharacterized protein, isoform A,merry-go-round	CG10866,mgr
LALB_chr_4	11753765	11754665	LALB_chr_4,Parent=peak24290	-0.698240036	0.017834351	social	LALB_v3.1_03746	NA	NA	NA	LALB_v3.1_03746	NA	NA	NA
LALB_chr_4	12534045	12534556	LALB_chr_4,Parent=peak24347	1.547476021	0.032145907	solitary	LALB_v3.1_03776	NA	NA	NA	LALB_v3.1_03776	NA	NA	NA
LALB_chr_4	12611382	12612270	LALB_chr_4,Parent=peak24352	1.396041733	0.021377895	solitary	LALB_v3.1_03776	NA	NA	NA	LALB_v3.1_03776	NA	NA	NA
LALB_chr_4	12688449	12689432	LALB_chr_4,Parent=peak24359	-0.659259854	0.010559892	social	LALB_v3.1_03776	NA	NA	NA	LALB_v3.1_03776	NA	NA	NA
LALB_chr_4	12957684	12958560	LALB_chr_4,Parent=peak24373	-0.87689793	0.035444413	social	LALB_v3.1_03776	NA	NA	NA	LALB_v3.1_03776	NA	NA	NA
LALB_chr_4	13822839	13823654	LALB_chr_4,Parent=peak24429	-0.509535181	0.018328682	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_4	14212845	14214432	LALB_chr_4,Parent=peak24487	0.923971015	0.018031865	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_4	14465686	14466755	LALB_chr_4,Parent=peak24500	-0.699475577	0.039936436	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_4	14485949	14486772	LALB_chr_4,Parent=peak24503	0.607857856	0.035444413	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_4	14801012	14802611	LALB_chr_4,Parent=peak24519	-0.549978264	0.04867064	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_4	15617744	15619128	LALB_chr_4,Parent=peak24566	-0.791473179	0.011027155	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_4	16340922	16341772	LALB_chr_4,Parent=peak24612	-0.993835706	0.010906011	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_4	16552763	16554076	LALB_chr_4,Parent=peak24623	0.548466275	0.044436671	solitary	LALB_v3.1_03869	NA	NA	NA	LALB_v3.1_03869	NA	NA	NA
LALB_chr_4	16669721	16670780	LALB_chr_4,Parent=peak24629	0.799549434	0.032007984	solitary	LALB_v3.1_03886	NA	NA	NA	LALB_v3.1_03887,LALB_v3.1_03886	NA	NA	NA
LALB_chr_4	16896134	16897097	LALB_chr_4,Parent=peak24644	0.653197965	0.029100603	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_4	17258698	17259593	LALB_chr_4,Parent=peak24659	-0.607365824	0.02475555	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_4	17637141	17638731	LALB_chr_4,Parent=peak24678	0.609482573	0.04816152	solitary	LALB_v3.1_03936	NA	NA	NA	LALB_v3.1_03936	NA	NA	NA
LALB_chr_4	17803474	17806354	LALB_chr_4,Parent=peak24694	0.870656184	0.001542195	solitary	LALB_v3.1_03952	NA	NA	NA	LALB_v3.1_03952,LALB_v3.1_03953	NA	NA	NA
LALB_chr_4	17887764	17889577	LALB_chr_4,Parent=peak24703	-0.709196586	0.024945157	social	LALB_v3.1_03959	NA	NA	NA	LALB_v3.1_03959	NA	NA	NA
LALB_chr_4	18331033	18332033	LALB_chr_4,Parent=peak24757	0.628626421	0.045237038	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_4	18515042	18516728	LALB_chr_4,Parent=peak24785	0.857058176	0.020789654	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_4	18552044	18552910	LALB_chr_4,Parent=peak24792	-0.555230455	0.045185454	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_4	18599803	18601337	LALB_chr_4,Parent=peak24802	-0.772311861	0.004920689	social	LALB_v3.1_03979	NA	NA	NA	LALB_v3.1_03979	NA	NA	NA
LALB_chr_4	18730587	18732609	LALB_chr_4,Parent=peak24822	-0.694914845	0.002254489	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_4	19274780	19275442	LALB_chr_4,Parent=peak24894	0.576165315	0.038802683	solitary	LALB_v3.1_04005	NA	NA	NA	LALB_v3.1_04004,LALB_v3.1_04005	NP_572638.1	uncharacterized protein	CG2124
LALB_chr_4	19509808	19510548	LALB_chr_4,Parent=peak24928	-0.848651011	0.022279592	social	LALB_v3.1_04011	NA	NA	NA	LALB_v3.1_04011	NA	NA	NA
LALB_chr_4	19864209	19865010	LALB_chr_4,Parent=peak24982	1.046877257	0.015447818	solitary	LALB_v3.1_04015	NA	NA	NA	LALB_v3.1_04015	NA	NA	NA
LALB_chr_4	20284819	20285455	LALB_chr_4,Parent=peak25053	0.687815089	0.031859043	solitary	LALB_v3.1_04018	NP_476864.2	retained	retn	LALB_v3.1_04018	NP_476864.2	retained	retn
LALB_chr_4	20410836	20411820	LALB_chr_4,Parent=peak25070	0.877853388	0.033969104	solitary	LALB_v3.1_04022	NP_651925.1	Thymine DNA glycosylase	Tdg	LALB_v3.1_04022	NP_651925.1	Thymine DNA glycosylase	Tdg
LALB_chr_4	20437047	20441776	LALB_chr_4,Parent=peak25077	0.619467076	0.011799666	solitary	LALB_v3.1_04022	NP_651925.1	Thymine DNA glycosylase	Tdg	LALB_v3.1_04022	NP_651925.1	Thymine DNA glycosylase	Tdg
LALB_chr_4	20850067	20850959	LALB_chr_4,Parent=peak25133	1.002990106	0.006374574	solitary	LALB_v3.1_04037	NA	NA	NA	LALB_v3.1_04037,LALB_v3.1_04038,LALB_v3.1_04039	NP_610484.1,NP_524626.1	Novel nucleolar protein 1,maverick	Non1,mav
LALB_chr_4	21038038	21038680	LALB_chr_4,Parent=peak25148	-0.799519747	0.041425677	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_4	22130002	22130607	LALB_chr_4,Parent=peak25245	0.679409421	0.024682332	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_4	23182254	23183760	LALB_chr_4,Parent=peak25309	-0.790684895	0.020050203	social	LALB_v3.1_04103	NP_609384.1	FERM domain containing	Frmd5	LALB_v3.1_04103	NP_609384.1	FERM domain containing	Frmd5
LALB_chr_4	23353705	23355844	LALB_chr_4,Parent=peak25323	-0.826501089	0.009121418	social	LALB_v3.1_04115	NP_649011.1	Cln3, isoform A	Cln3	LALB_v3.1_04115	NP_649011.1	Cln3, isoform A	Cln3
LALB_chr_4	23929128	23929916	LALB_chr_4,Parent=peak25374	-0.653121491	0.043980756	social	LALB_v3.1_04126	NP_523739.2	Sox box protein 15	Sox15	LALB_v3.1_04125,LALB_v3.1_04126	NP_523739.2	Sox box protein 15	Sox15
LALB_chr_4	24778967	24779550	LALB_chr_4,Parent=peak25438	1.089376736	0.025524291	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_4	25400612	25401521	LALB_chr_4,Parent=peak25494	-0.816304959	0.021377895	social	LALB_v3.1_04146	NA	NA	NA	LALB_v3.1_04146,LALB_v3.1_04147	NA	NA	NA
LALB_chr_4	25531436	25532797	LALB_chr_4,Parent=peak25508	-0.453618373	0.027268141	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_4	25878103	25878669	LALB_chr_4,Parent=peak25555	-0.509994324	0.02150034	social	LALB_v3.1_04160	NP_001163857.2	uncharacterized protein	CG42598	LALB_v3.1_04160	NP_001163857.2	uncharacterized protein	CG42598
